11.5777361; 1.3955128; 4.0282696; 1.3407723; -0.4802096; 4.0182978; 2.2101710
11.7773522; 1.2035845; 4.0828268; 1.2478882; -0.4516443; 4.1266316; 2.2709213
11.9769684; 1.0173522; 4.1544863; 1.1597065; -0.4322150; 4.2350577; 2.2079040
12.1765845; 0.8379791; 4.2419396; 1.0751816; -0.4146680; 4.3378774; 2.1551395
12.3762006; 0.6664406; 4.3439214; 0.9942672; -0.3961990; 4.4359420; 2.1598640
12.5758168; 0.5034898; 4.4591393; 0.9170057; -0.3783837; 4.5320932; 2.1822284
12.7754329; 0.3496992; 4.5863355; 0.8430184; -0.3636183; 4.6272113; 2.1667736
12.9750491; 0.2055455; 4.7243644; 0.7715388; -0.3527817; 4.7197596; 2.0916956
13.1746652; 0.0714622; 4.8721990; 0.7021081; -0.3423299; 4.8074113; 2.0367882
13.3742813; -0.0522262; 5.0288371; 0.6351391; -0.3278659; 4.8912529; 2.1026483
13.5738975; -0.1654228; 5.1932209; 0.5715715; -0.3085443; 4.9763239; 2.3040271
13.7735136; -0.2682980; 5.3642569; 0.5121745; -0.2865385; 5.0679031; 2.5833523
13.9731297; -0.3612294; 5.5408939; 0.4571984; -0.2646774; 5.1686555; 2.8695482
14.1727459; -0.4446966; 5.7221937; 0.4063654; -0.2452853; 5.2783156; 3.1040479
14.3723620; -0.5191798; 5.9073644; 0.3590435; -0.2295639; 5.3944279; 3.2548088
14.5719782; -0.5850916; 6.0957563; 0.3144714; -0.2177562; 5.5135539; 3.3125533
14.7715943; -0.6427443; 6.2868394; 0.2718599; -0.2100195; 5.6322069; 3.2670469
14.9712104; -0.6923265; 6.4801782; 0.2303408; -0.2070717; 5.7468309; 3.0875600
15.1708266; -0.7338623; 6.6754112; 0.1888311; -0.2098341; 5.8530948; 2.7349271
15.3704427; -0.7671726; 6.8722208; 0.1462742; -0.2162746; 5.9456362; 2.2757058
15.5700589; -0.7919608; 7.0702837; 0.1025996; -0.2196068; 6.0215551; 1.9563605
15.7696750; -0.8080674; 7.2692371; 0.0591095; -0.2142412; 6.0860634; 1.9818414
15.9692911; -0.8156766; 7.4686964; 0.0175659; -0.2015877; 6.1507221; 2.2892630
16.1689073; -0.8152590; 7.6683015; -0.0213279; -0.1894471; 6.2245747; 2.5733744
