11.5833960; 2.0570878; 3.7476971; 1.7101315; -0.7970630; 3.5420418; -0.0279879
11.7831098; 1.8579620; 3.7346889; 1.5671754; -0.6454756; 3.5404634; 1.8810771
11.9828235; 1.6588329; 3.7477999; 1.4452435; -0.5778511; 3.6450288; 2.2928959
12.1825372; 1.4625251; 3.7838873; 1.3341702; -0.5348871; 3.7685647; 2.3718077
12.3822509; 1.2711586; 3.8406971; 1.2316826; -0.4936958; 3.8922288; 2.4869863
12.5819647; 1.0863300; 3.9161685; 1.1352742; -0.4726625; 4.0178123; 2.3338849
12.7816784; 0.9094381; 4.0087501; 1.0424653; -0.4572926; 4.1321948; 2.1536222
12.9813921; 0.7417186; 4.1170727; 0.9527082; -0.4422050; 4.2350029; 2.0289337
13.1811058; 0.5842023; 4.2397608; 0.8658774; -0.4278754; 4.3296260; 1.9373742
13.3808196; 0.4377178; 4.3754291; 0.7820803; -0.4116127; 4.4180880; 1.9219808
13.5805333; 0.3028334; 4.5226394; 0.7021116; -0.3895372; 4.5041307; 2.0521266
13.7802470; 0.1797617; 4.6798659; 0.6270876; -0.3621955; 4.5942213; 2.3081016
13.9799607; 0.0683687; 4.8455788; 0.5574557; -0.3354877; 4.6934836; 2.5604696
14.1796745; -0.0316602; 5.0183990; 0.4926388; -0.3138897; 4.8011988; 2.7129451
14.3793882; -0.1206554; 5.1971563; 0.4318473; -0.2950801; 4.9127523; 2.8243600
14.5791019; -0.1989752; 5.3808450; 0.3748687; -0.2755887; 5.0262572; 2.9813731
14.7788156; -0.2670793; 5.5685646; 0.3218718; -0.2551610; 5.1433553; 3.1909292
14.9785294; -0.3255360; 5.7595115; 0.2729802; -0.2344671; 5.2657999; 3.4366870
15.1782431; -0.3749912; 5.9529877; 0.2282202; -0.2137717; 5.3945673; 3.7140331
15.3779568; -0.4161349; 6.1484020; 0.1874459; -0.1946088; 5.5303565; 3.9796920
15.5776705; -0.4496381; 6.3452716; 0.1502223; -0.1782726; 5.6722518; 4.1924042
15.7773843; -0.4760906; 6.5432132; 0.1158928; -0.1656724; 5.8179895; 4.3166426
15.9770980; -0.4959233; 6.7419287; 0.0831387; -0.1628128; 5.9643263; 4.1288731
16.1768117; -0.5092476; 6.9411878; 0.0502589; -0.1667907; 6.1010141; 3.7086176
16.3765254; -0.5159066; 7.1407812; 0.0161706; -0.1747952; 6.2212295; 3.1484386
16.5762392; -0.5157083; 7.3404858; -0.0177837; -0.1644013; 6.3214927; 3.3411711
16.7759529; -0.5089212; 7.5400759; -0.0500178; -0.1586779; 6.4261828; 3.3551410
16.9756666; -0.4958104; 7.7393508; -0.0812151; -0.1537844; 6.5296218; 3.3481400
17.1753803; -0.4765835; 7.9381292; -0.1114931; -0.1494673; 6.6312366; 3.3293322
17.3750941; -0.4514285; 8.1362449; -0.1409777; -0.1458378; 6.7307597; 3.2920267
17.5748078; -0.4205088; 8.3335432; -0.1698376; -0.1432193; 6.8277413; 3.2193977
17.7745215; -0.3839464; 8.5298742; -0.1983899; -0.1427997; 6.9212692; 3.0524650
17.9742352; -0.3417887; 8.7250803; -0.2270631; -0.1444218; 7.0087949; 2.7959554
18.1739490; -0.2940116; 8.9189876; -0.2561948; -0.1473692; 7.0880172; 2.4840979
18.3736627; -0.2405467; 9.1114042; -0.2859666; -0.1508090; 7.1576675; 2.1594317
18.5733764; -0.1813136; 9.3021239; -0.3164038; -0.1540145; 7.2176686; 1.8604398
18.7730901; -0.1162478; 9.4909331; -0.3474099; -0.1564926; 7.2689649; 1.6133959
18.9728039; -0.0453195; 9.6776188; -0.3788209; -0.1580668; 7.3131584; 1.4269188
19.1725176; 0.0314607; 9.8619749; -0.4104628; -0.1588087; 7.3520226; 1.2954537
19.3722313; 0.1140442; 10.0438053; -0.4421862; -0.1588876; 7.3871291; 1.2078226
19.5719450; 0.2023525; 10.2229253; -0.4738862; -0.1585820; 7.4197112; 1.1469143
19.7716588; 0.2962875; 10.3991596; -0.5055139; -0.1581720; 7.4505183; 0.0053456
19.9713725; 0.3957414; 10.5723395; -0.5370602; -0.1577695; 7.4506616; -1.3592958
20.1710862; 0.5006023; 10.7422999; -0.5685442; -0.1575519; 7.4141364; -1.4548430
20.3707999; 0.6107571; 10.9088780; -0.5999721; -0.1571967; 7.3748433; -1.5578259
20.5705137; 0.7260771; 11.0719230; -0.6311592; -0.1550887; 7.3325354; -1.7620791
20.7702274; 0.8463838; 11.2313241; -0.6617777; -0.1515078; 7.2843841; -2.0720254
20.9699411; 0.9714766; 11.3869975; -0.6920493; -0.1517595; 7.2273528; -1.8665336
21.1696548; 1.1012676; 11.5387755; -0.7231766; -0.1601957; 7.1755894; -1.4065573
21.3693686; 1.2358563; 11.6863148; -0.7562372; -0.1709703; 7.1363342; -1.3276492
21.5690823; 1.3753684; 11.8292066; -0.7907307; -0.1743116; 7.0990821; -1.3059950
21.7687960; 1.5197373; 11.9671897; -0.8251489; -0.1702289; 7.0622458; -1.5996634
21.9685097; 1.6687145; 12.1001848; -0.8587572; -0.1663731; 7.0168630; -1.9070610
22.1682235; 1.8220401; 12.2281424; -0.8919050; -0.1656683; 6.9623728; -2.0701001
